Sample ID,electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
M2609,3.120929462,5.503347021,0.151987074,8.44678857,4.423411874,11.82273863,4.376351586,0.988551099,0.34959262,119.9167193,0.742452618,0
M2610,1.188068865,11.36303912,2.168112935,0.205013491,3.15531112,24.74327422,8.481477386,0.66532958,-0.69077909,357.5222102,0.536767873,0
M2611,3.518015477,11.70436661,2.847559347,8.630405839,5.187970496,32.85000188,7.193987433,0.936063234,-0.001940625,408.6062075,0.46375587,0
M2612,1.011459768,5.543986929,4.383026392,4.567551174,5.193584596,68.88981309,2.975196063,0.357631275,-0.516552417,71.31862741,0.347995431,1
M2613,1.740471608,8.726521644,4.641083978,0.139850261,5.10165806,64.4411556,6.075870868,0.316116541,1.345498449,494.2381885,0.626585239,1
M2614,3.222712168,7.123549975,2.644026091,4.076287254,4.099334055,38.20657143,4.415900755,0.564866818,1.101535969,363.6620993,0.968066116,0
M2615,1.948810449,7.749873535,3.769017419,1.949328326,3.13826684,59.34312933,0.264583596,0.557748053,-0.734761233,194.6308962,0.906067461,0
M2616,1.305677164,6.257558526,2.196516362,6.281564826,5.237776176,47.64872271,8.114709629,0.303835285,0.864156196,118.0822081,0.078973041,0
M2617,2.080701756,9.046504714,3.730410783,6.82565202,2.744402248,30.56313913,1.403737419,0.729690091,1.622406521,226.6391366,0.506906131,0
M2618,1.811179859,11.70585547,1.024007625,4.926522947,3.159038408,59.44057576,5.197554159,0.126670437,1.092092886,149.2545473,0.362995833,0
M2619,3.528135706,8.521508202,1.855323674,0.501143302,2.735790825,56.26243658,3.495016692,0.721567425,0.533335739,272.3689506,0.535074429,0
M2620,1.940043753,5.58040207,3.171139994,6.595675163,4.696840642,51.43208316,3.552472604,0.511460098,-0.064410145,401.8517188,0.625903005,0
M2621,3.366797415,9.340009334,0.090789828,8.436183958,4.744944112,51.34666408,4.878175857,0.72010676,1.661290249,347.058675,0.240026665,0
M2622,3.675616434,7.381560961,3.612306552,7.231210346,4.610039971,56.22364942,9.970826419,0.529372568,0.268414646,246.1707072,0.792489666,0
M2623,2.301452259,10.99147633,4.177677506,8.316583398,3.662405867,33.84091345,4.20212087,0.979600405,1.566180741,103.5247661,0.501314648,0
M2624,3.729829432,8.042747038,1.995708305,2.085044283,2.400684029,70.18068613,1.986826452,0.401216456,1.348999515,480.7206151,0.992405752,0
M2625,2.131954162,6.349877263,2.239712086,8.899990603,5.644678338,17.17308841,6.213342113,0.984315643,1.448680896,171.6667365,0.073871016,0
M2626,3.892235249,6.337739359,4.256411061,3.289715161,4.030923856,71.29140974,2.515619539,0.158476548,1.96939256,175.0255456,0.230233217,1
M2627,1.267868574,10.38134927,3.878273177,0.232707661,3.62788878,30.67113823,1.23438154,0.715384697,1.246275548,340.4759998,0.705148311,0
M2628,3.0610578,6.859113188,1.440747445,8.449577299,4.355299573,14.37737117,0.691706886,0.508797286,-0.897877193,396.72933,0.710420759,0
M2629,2.481442121,10.37063376,1.619880533,9.424030563,2.771161743,50.0020552,0.424236485,0.839923863,-0.383698195,492.8687444,0.603078813,0
M2630,2.162946416,6.441211175,3.394391162,6.590026154,2.530195116,33.19900018,4.425413553,0.810654463,-0.894414549,486.1239173,0.973362027,0
M2631,2.898135636,7.251804581,2.815990462,2.391222642,3.622100886,66.16247953,4.381912643,0.820189165,-0.43025929,461.1922359,0.444549258,0
M2632,3.111571275,8.258408807,0.811147855,2.592270196,2.908882776,37.30891014,2.018344921,0.185264739,-0.815681468,245.8911053,0.446184971,0
M2633,1.013089809,11.60237095,1.549649546,4.719269447,2.977161178,55.14218942,7.883386727,0.84012913,0.504851124,125.0013469,0.914952545,0
M2634,1.500859266,11.52211997,4.499916384,8.988527688,5.570045951,28.11934921,1.466852154,0.292636142,-0.915381361,313.0120415,0.561519693,0
M2635,3.139138152,6.448103128,3.440872184,1.581016796,4.123036709,20.70892813,9.170108488,0.123112237,0.417737299,57.7654275,0.386041279,0
M2636,2.999156241,7.507533289,4.929871588,8.277139329,3.933876257,34.10367732,5.958244581,0.295964848,1.696522721,138.3119775,0.732991087,0
M2637,3.898142515,6.045795719,3.83506265,2.983897806,4.757918375,50.5105876,0.470640486,0.531356594,1.245728038,51.13822856,0.638687087,0
M2638,3.283113371,8.569895555,4.709872161,8.105003077,5.806192455,54.27100544,9.637131732,0.767900224,1.831867771,131.2411607,0.341089548,0
M2639,3.852318123,8.224077855,1.080942869,9.210684856,2.448794258,48.3654999,3.217824344,0.296769233,-0.320059679,263.6407055,0.333032358,0
M2640,3.107621505,11.30532114,3.857424374,4.332189333,5.334138268,79.1041789,4.609754604,0.201706793,0.593257449,226.99594,0.425832158,1
M2641,1.894156626,11.51003764,0.101087601,3.714001476,4.336076719,56.83176399,2.985833191,0.68137053,-0.044261641,216.1834542,0.118039062,0
M2642,1.316094767,7.684971737,3.353800109,8.041991058,2.584661415,74.86397207,7.338528721,0.985508233,0.481459387,423.9287888,0.945486057,0
M2643,3.34547159,8.442165601,2.346411391,5.341880536,3.188597275,13.84498962,4.959666163,0.640783272,0.671227489,353.7483371,0.223869038,0
M2644,2.932447664,11.27365374,1.73380036,6.87604558,3.929445666,9.602969736,1.497255002,0.721951628,-0.891441609,471.3942933,0.234133087,0
M2645,1.144558037,10.64695465,4.312021761,6.266009446,4.764708578,28.32460265,1.221198733,0.605050699,-0.300231594,250.4034908,0.664686485,0
M2646,2.080151398,5.025594179,4.271338463,1.613599572,2.970428068,15.24417038,7.308679051,0.8041136,1.114318338,172.503354,0.738034695,0
M2647,3.870399446,7.240416949,0.111508524,8.463424567,4.139515262,44.44013962,2.523397768,0.978223978,1.318784074,105.2080421,0.749993687,0
M2648,2.501203437,7.952419694,3.047525612,2.038173603,4.73868651,43.92359401,1.550375071,0.589716306,0.708354102,352.4123281,0.406321272,0
M2649,2.298187408,6.608013986,1.839161122,9.329593226,3.794963003,48.12853748,5.094390451,0.475111461,-0.187512916,428.7834898,0.879662505,0
M2650,2.373098815,6.397001311,2.078305008,2.580655785,5.452103844,60.89209106,8.067099818,0.874308755,0.21525235,132.6827139,0.566799109,0
M2651,1.626648172,5.264491546,4.160203696,7.365421635,5.477836411,77.84972752,2.93207091,0.972755509,-0.711889564,445.438735,0.466658175,0
M2652,2.106121513,9.503588075,1.549198858,2.918088396,3.882764871,70.86940186,2.909029795,0.216263477,1.85953885,286.8242908,0.819867138,1
M2653,2.109439768,6.837572033,4.715244053,3.246075545,5.891702842,13.87754297,8.372036351,0.620353869,1.606032414,114.8362845,0.281383187,0
M2654,1.157065061,5.366430249,0.898169132,3.169018343,2.30234037,30.38852666,1.648771187,0.813213993,-0.803192959,339.2884962,0.867176171,0
M2655,3.302702886,6.616855174,3.313612117,7.504133315,2.013449513,24.18672688,6.2439304,0.580005465,-0.500528003,284.0237337,0.561887925,0
M2656,2.249513296,10.61339767,3.360525335,5.612469668,3.522673055,18.26130183,9.559132133,0.468277271,0.743283324,62.68259629,0.90505525,0
M2657,3.46653966,10.96042427,1.260975807,8.841229313,4.404388245,45.85436575,8.444770866,0.689706839,-0.302709778,229.6594421,0.241531905,0
M2658,3.551044003,8.381463716,1.623753045,3.14298992,4.51680063,46.49483015,0.805789291,0.343115285,1.803202094,403.1545968,0.939259922,0
M2659,1.635982164,7.912494693,4.173992463,6.950725968,3.905782945,22.04336209,3.33512659,0.414220369,1.266771743,299.940689,0.703482905,0
M2660,2.972060447,11.84497585,3.809026275,7.554191137,2.499533253,58.39229377,1.595269763,0.993048993,-0.180125461,176.9185068,0.6374121,0
M2661,2.416845412,6.403952617,1.645479402,1.599672919,2.681990087,59.96857244,9.502558249,0.672818801,-0.981695766,467.8887935,0.450964144,0
M2662,3.640470214,6.50751498,2.669782735,4.065834637,5.408591935,6.573499613,9.862227349,0.885634568,1.398342174,157.0005671,0.95849925,0
M2663,1.647222038,7.043070239,0.308401481,4.879893194,5.471644527,34.68182778,2.502931601,0.826991662,0.272269129,163.7312031,0.471723647,0
M2664,3.033439601,6.209301228,1.043729412,3.62130516,4.695594151,71.76054809,6.763050639,0.687045299,0.927133136,209.5877058,0.523615805,0
M2665,2.823256367,7.655559187,2.429102794,3.2889147,4.656871889,44.02389562,8.447990974,0.856656174,-0.139075524,452.5420376,0.792423203,0
M2666,1.885904433,11.37583959,0.429868676,6.895556951,4.390728512,31.07208511,2.490066787,0.358442646,-0.571380222,278.4314279,0.320600308,0
M2667,1.409802711,9.307434884,4.216661774,2.237077337,2.811703543,24.02571137,2.039270216,0.673404804,1.025934775,356.9805767,0.326920547,0
M2668,2.954919281,7.88362584,3.590031051,7.122968378,3.713002801,23.25158899,0.309868028,0.631543141,0.350973764,489.3188776,0.786532803,0
M2669,3.215792374,11.54087556,4.718168353,9.356937544,4.783578606,12.48260254,4.237232078,0.660177641,-0.294490897,402.4833336,0.1721508,0
M2670,1.946882031,5.339249627,3.46733453,5.69545546,4.149009088,66.29198143,9.014487131,0.251768734,-0.587116001,127.6700534,0.831816294,0
M2671,2.934497812,6.471933245,4.702006861,6.153198944,2.074321336,11.4993054,9.049200561,0.349518736,0.741438783,404.7592681,0.643916258,0
M2672,2.185392723,8.961220236,2.772562778,0.782433751,5.814227227,26.92210744,1.45188265,0.357992487,1.176649821,386.7517172,0.562129578,0
M2673,3.13962065,9.308868362,3.001093055,8.658321346,5.37926421,8.425680392,2.202654309,0.641751546,-0.148339114,154.6776475,0.267653913,0
M2674,1.597645825,5.276902546,4.884855273,2.925933093,3.042180056,63.60399273,4.198863843,0.975292192,1.205427606,196.4074239,0.797049761,0
M2675,3.670645008,7.821271305,3.210645734,6.189006539,4.465835741,7.946276167,7.850120543,0.958660796,-0.450633404,369.5577079,0.814705435,0
M2676,1.862228789,9.544077754,0.153932844,9.79321048,5.692957535,28.12258279,6.196144539,0.304470598,0.015247073,157.2768923,0.508794774,0
M2677,2.103357963,9.886493825,3.619013883,5.995475746,2.384044048,47.99730276,5.235727486,0.374360719,1.23464686,143.6840911,0.419710526,0
M2678,1.174275856,9.466979318,4.527343461,7.274623926,4.012117923,35.71710202,6.000932465,0.132455703,0.980430559,366.5627475,0.283853746,0
M2679,1.334536637,7.243942571,3.977901249,4.50866422,3.824972103,26.17033004,1.142756999,0.458934031,-0.188429119,446.2679718,0.766522316,0
M2680,2.547585708,5.654640865,2.919166363,0.697621851,3.640820021,25.63918043,4.881103694,0.85120671,-0.633594995,83.75750718,0.657479327,0
M2681,1.80277803,7.989787125,3.356517565,7.99623356,5.342354436,64.83427295,9.922220237,0.924176565,-0.872579725,250.6584809,0.246299478,0
M2682,3.506440677,5.901281062,4.950958946,0.446488529,3.522584587,78.04835713,1.06677224,0.312846832,1.51374554,323.2288491,0.804744676,1
M2683,1.044080166,11.63336561,0.453310443,7.036512506,2.254653333,31.10308028,5.288617441,0.339215026,-0.774574151,354.3245536,0.888095048,0
M2684,2.137282146,8.326196062,3.336224143,0.326923574,2.263350969,7.935913521,3.097362764,0.298764835,-0.655464543,498.2881606,0.1062849,0
M2685,2.01203664,7.22081422,1.416988473,8.636821842,2.170978426,7.742433343,5.491150309,0.415093211,-0.286868109,357.2113821,0.783799606,0
M2686,1.057982893,10.3641285,3.200451983,1.660596755,3.636581687,61.94100614,5.823423848,0.824283459,0.337009113,329.0693508,0.860161837,0
M2687,1.373105197,8.485640148,3.038117879,5.191287805,4.873625111,46.42773662,5.859234402,0.682171723,1.369361241,495.3803685,0.991932505,0
M2688,2.240928025,7.170238168,0.767284161,6.011791974,2.814889848,63.76944931,8.551646096,0.807346826,-0.257559022,77.30066317,0.275721424,0
M2689,2.478593753,10.6837742,1.033733229,4.629699533,4.585874082,57.31227577,4.019524664,0.624727996,0.630524745,83.49660327,0.402453045,0
M2690,2.212869242,11.07006506,3.10814789,3.473558545,4.748353888,73.06297619,5.260270794,0.33195977,-0.728882434,302.3071369,0.967881538,1
M2691,2.592813035,9.711057164,0.641149737,4.731361532,3.020808496,71.43682183,0.30709831,0.305194762,0.393533015,211.3990765,0.139314773,0
M2692,2.785395025,5.328750957,1.325904376,3.183015963,4.402230624,64.12455467,7.937595895,0.108100635,-0.46708302,93.51388119,0.547522452,0
M2693,1.029771463,8.964260161,4.176227739,4.437411236,4.73947336,40.639187,2.742979532,0.802883923,-0.366425323,187.9020032,0.531407351,0
M2694,2.392285478,10.34306438,1.63545753,3.653238611,3.866454491,28.10948057,8.202239236,0.862409104,0.100485302,353.4595193,0.626220352,0
M2695,3.890497723,5.955521085,2.440300781,5.705427753,3.346866389,43.02700906,2.803258931,0.79145434,1.284043096,446.2767337,0.364252984,0
M2696,2.55709684,6.60069526,4.705701676,2.455449206,4.476606206,42.65537055,0.305727263,0.166961852,1.23195929,92.4460145,0.929622184,0
M2697,3.032626802,11.17746574,1.135745444,9.887699894,5.911388349,50.77066617,1.717346918,0.785999464,0.244918929,293.0652781,0.306558198,0
M2698,1.935591574,5.140852053,1.948130087,5.058612538,3.707365637,18.95731758,9.859692445,0.141190708,-0.643986537,183.2520042,0.667210742,0
M2699,3.321974134,10.26908996,3.032288878,2.022204566,3.566940385,54.17149103,3.33405221,0.195033759,-0.15792514,350.2967735,0.521130672,0
M2700,3.318764446,8.316413048,3.776694648,4.822960821,3.85706761,39.24506932,1.26647424,0.496427836,0.51606733,297.2531725,0.30333978,0
M2701,2.563888143,8.127405112,4.508266934,8.677509782,2.304873574,51.5153624,1.363836276,0.528532308,1.608235336,467.0199527,0.229411106,0
M2702,3.92804147,5.049675727,4.577364938,0.315887252,4.212653119,22.97036172,3.241358598,0.834506773,1.904763844,66.95774913,0.958734018,0
M2703,1.376650644,10.73578762,3.883200372,6.827585779,3.314789549,37.57961704,0.568921403,0.711574203,0.912412805,261.5167737,0.583226889,0
M2704,1.050842995,7.518774304,1.141654183,5.524881188,2.485688489,20.76509108,5.212588164,0.237988161,0.052059471,136.7417999,0.623981367,0
M2705,3.310474635,8.785359419,0.12404665,1.778624144,3.865026964,70.64788676,2.294660972,0.303532105,1.080360361,291.5517689,0.793750686,1
M2706,3.421466612,9.741104804,1.918869652,8.193016749,2.013535946,41.59707838,5.289244286,0.357107669,0.008690407,434.1107048,0.127165326,0
M2707,1.360621687,9.918407035,0.707744255,3.751957762,3.607140981,21.87360617,1.579489343,0.211305374,0.87642036,460.0924375,0.728076054,0
M2708,1.796748499,11.69186041,3.551938237,3.008640085,2.422941072,8.090652181,4.412600844,0.358880398,-0.268700285,229.2042484,0.206883131,0
M2709,1.05265709,8.719379673,3.305652934,8.298439399,2.097170814,55.68039985,6.059585212,0.75573834,-0.199033896,415.3012355,0.753457031,0
M2710,1.879925832,7.798036857,0.219858208,6.421397957,5.297900185,21.09835355,0.807599396,0.317261323,-0.774323233,176.2286336,0.184262238,0
M2711,3.319425622,11.67592539,4.182968896,8.992764928,5.664995213,79.21866442,4.107743231,0.851823682,0.260423457,52.83722584,0.840869015,1
M2712,2.553881583,9.494771645,1.243716331,6.335848666,2.830698593,45.02752801,3.164733446,0.522565296,0.85452356,434.8575759,0.696965448,0
M2713,2.04428678,7.087052494,2.161135377,7.434094814,4.157193055,26.67327472,2.555526202,0.390642185,1.366384831,103.7355091,0.416595774,0
M2714,2.115217885,5.885249718,3.339668677,8.380814373,3.111832629,54.32580753,6.124439336,0.471176294,1.431045635,57.92500551,0.390892722,0
M2715,1.004060877,10.89788151,2.147093934,0.641922396,3.974309755,25.64149426,5.967711461,0.738547067,1.977333349,209.2089485,0.19149971,0
M2716,1.899401583,7.53527122,2.206439014,7.782884693,3.746525284,66.52057204,6.380858105,0.565113433,-0.736732822,220.7209953,0.908850688,0
M2717,2.939376225,9.62328805,0.328139977,6.17569417,3.07620422,28.11770382,1.75705017,0.106550798,0.479410305,84.74907685,0.162602809,0
M2718,3.922583331,8.295714936,2.007217746,0.788127186,4.801574319,79.11857993,2.9999506,0.930091462,0.564123726,416.3821909,0.498473519,1
M2719,3.541182481,6.392508459,3.824239466,5.134921427,2.505963837,50.38585891,2.254852024,0.159396403,1.413600279,232.5167286,0.274692532,0
M2720,1.070784894,9.21180626,4.575881686,0.916334972,2.212291129,68.33083617,5.496935329,0.944759214,-0.200924453,270.4656262,0.996511133,0
M2721,3.695681814,5.424781483,2.067485685,7.385877297,5.070701732,10.46116022,4.718443754,0.125337541,-0.79188304,169.0813706,0.606551849,0
M2722,3.34959524,7.893397219,2.117929134,5.510366968,4.663720125,31.1224563,3.436878628,0.793881401,-0.058723569,280.1780386,0.192105278,0
M2723,3.341128371,8.826304578,3.513135532,9.54037802,3.994104497,60.31153146,7.902945127,0.581207237,1.951783487,395.0291258,0.684185798,0
M2724,2.373987277,8.052328819,4.713860006,1.913040179,3.871159082,54.1294263,1.120942695,0.555153563,1.698323593,457.782222,0.992028566,0
M2725,2.194015879,10.24070523,1.335304701,6.09973118,3.989645518,19.56823411,9.75398755,0.165500652,0.185740883,486.7383203,0.624791117,0
M2726,1.908747186,10.79547468,2.200721033,2.194663132,3.748096304,31.71521979,1.342131963,0.314870509,1.628815996,242.0257661,0.48451014,0
M2727,1.197084577,10.39870152,3.979866218,6.179243349,3.571569183,24.75825556,7.776093963,0.799792585,-0.901736548,495.5152364,0.328606616,0
M2728,1.68470609,5.271690635,3.048467847,7.254232053,3.998762412,51.00276273,3.808655854,0.902133847,-0.057387768,182.7300703,0.137517244,0
M2729,1.739810905,6.358901393,0.55293172,7.25081286,4.114060685,30.84261721,8.679569845,0.576206813,1.180435544,53.13917088,0.266833984,0
M2730,2.452231209,8.756252565,3.138663678,8.169232508,4.767609256,28.17906815,0.926865498,0.418009057,-0.335643247,395.4276698,0.575939741,0
M2731,3.24233322,11.54375428,0.933731423,8.550147257,4.844828643,20.55334853,3.87227276,0.153948887,-0.404827146,130.2960418,0.766096414,0
M2732,2.421429485,10.84469743,2.55107967,0.86499009,3.510516321,35.67703407,3.487345384,0.713960673,1.585422638,73.60467716,0.884034346,0
M2733,1.173533348,10.89774156,2.645516338,3.498344855,3.654162091,19.66269426,9.932938975,0.35060195,0.847861883,465.8040152,0.804026638,0
M2734,3.873369403,7.122457356,4.381016811,6.902512952,3.494788679,77.19271905,9.85838015,0.149512343,1.967068155,406.3148737,0.169191941,1
M2735,3.828172957,8.00613528,2.31247137,5.036004245,4.146143095,16.58763586,2.060078795,0.699266556,-0.595990971,96.19916069,0.784786891,0
M2736,3.355568629,8.294941631,1.397212111,1.987691873,3.813414152,73.49785362,6.373480215,0.537147814,0.068385222,399.6095686,0.602524319,1
M2737,3.973983705,6.101601083,1.154831741,5.571824745,5.558385853,37.13548236,5.448090315,0.110765935,-0.066359885,429.7998638,0.49565218,0
